event_id,verified_source_id,historical_role,corrected_role,p_status,s_status,both_manual,station_key,historical_source_roles,source_historical_train_or_val
stead_event_01681,nc72172021,train,train,manual,manual,True,PB.B045,train,True
stead_event_01682,nc72181116,val,train,manual,manual,True,PB.B045,train|val,True
stead_event_01683,nc72181796,train,train,manual,manual,True,PB.B045,train,True
stead_event_01684,nc72185936,train,train,manual,manual,True,PB.B045,train|val,True
stead_event_01685,nc72187681,train,train,manual,manual,True,PB.B045,train,True
stead_event_01686,nc72187866,val,train,manual,manual,True,PB.B045,train|val|test,True
stead_event_01687,nc72188301,train,train,manual,manual,True,PB.B045,train,True
stead_event_01688,nc72188586,val,train,manual,manual,True,PB.B045,train|val,True
stead_event_01689,nc72185210,val,train,manual,manual,True,PB.B045,train|val,True
stead_event_01690,nc72189495,val,train,manual,manual,True,PB.B045,val,True
stead_event_01691,nc72190295,train,train,manual,manual,True,PB.B045,train,True
stead_event_01692,nc72202190,train,train,manual,manual,True,PB.B045,train|val,True
stead_event_01693,nc72369331,train,val,manual,manual,True,PB.B045,train,True
stead_event_01694,nc72499496,train,train,manual,manual,True,PB.B045,train|val,True
stead_event_01695,nc72516481,train,test,manual,manual,True,PB.B045,train|val,True
stead_event_01696,nc71772655,test,train,manual,manual,True,PB.B046,test,False
stead_event_01697,nc71778655,train,train,manual,manual,True,PB.B046,train,True
stead_event_01698,nc71783871,train,train,manual,manual,True,PB.B046,train,True
stead_event_01699,nc71784316,train,train,manual,manual,True,PB.B046,train,True
stead_event_01700,nc71788691,train,train,manual,manual,True,PB.B046,train|test,True
stead_event_01701,nc71790466,train,test,manual,manual,True,PB.B046,train|val|test,True
stead_event_01702,nc71793886,train,train,manual,manual,True,PB.B046,train,True
stead_event_01703,nc71797161,test,val,manual,manual,True,PB.B046,train|test,True
stead_event_01704,nc71799186,train,train,manual,manual,True,PB.B046,train,True
stead_event_01705,nc71800371,test,train,manual,manual,True,PB.B046,test,False
stead_event_01706,nc71815591,val,train,manual,manual,True,PB.B046,val,True
stead_event_01707,nc71819331,train,val,manual,manual,True,PB.B046,train|test,True
stead_event_01708,nc71822636,test,train,manual,manual,True,PB.B046,train|test,True
stead_event_01709,nc71829596,train,test,manual,manual,True,PB.B046,train,True
stead_event_01710,nc71831291,val,train,manual,manual,True,PB.B046,train|val,True
stead_event_01711,nc71832046,train,train,manual,manual,True,PB.B046,train,True
stead_event_01712,nc71837896,test,train,manual,manual,True,PB.B046,test,False
stead_event_01713,nc71840145,test,val,manual,manual,True,PB.B046,train|val|test,True
stead_event_01714,nc71840145,val,val,manual,manual,True,PB.B046,train|val|test,True
stead_event_01715,nc71842255,val,train,manual,manual,True,PB.B046,val|test,True
stead_event_01716,nc71842260,train,val,manual,manual,True,PB.B046,train|val|test,True
stead_event_01717,nc71845805,train,train,manual,manual,True,PB.B046,train,True
stead_event_01718,nc71848245,train,val,manual,manual,True,PB.B046,train,True
stead_event_01719,nc71865635,train,train,manual,manual,True,PB.B046,train,True
stead_event_01720,nc71890486,train,train,manual,manual,True,PB.B046,train,True
stead_event_01721,nc71898316,train,train,manual,manual,True,PB.B046,train,True
stead_event_01722,nc71898326,test,train,manual,manual,True,PB.B046,test,False
stead_event_01723,nc71899071,train,train,manual,manual,True,PB.B046,train,True
stead_event_01724,nc71903411,val,train,manual,manual,True,PB.B046,train|val,True
stead_event_01725,nc71907486,train,val,manual,manual,True,PB.B046,train,True
stead_event_01726,nc71917146,test,train,manual,manual,True,PB.B046,train|test,True
stead_event_01727,nc71918476,test,train,manual,manual,True,PB.B046,train|test,True
stead_event_01728,nc71919551,train,test,manual,manual,True,PB.B046,train,True
stead_event_01729,nc71921091,train,train,manual,manual,True,PB.B046,train,True
stead_event_01730,nc71937430,val,val,manual,manual,True,PB.B046,train|val|test,True
stead_event_01731,nc71938215,train,val,manual,manual,True,PB.B046,train,True
stead_event_01732,nc71940295,train,val,manual,manual,True,PB.B046,train|val,True
stead_event_01733,nc71942075,train,train,manual,manual,True,PB.B046,train,True
stead_event_01734,nc71947725,train,train,manual,manual,True,PB.B046,train,True
stead_event_01735,nc71947735,train,train,manual,manual,True,PB.B046,train|test,True
stead_event_01736,nc71952505,train,train,manual,manual,True,PB.B046,train,True
stead_event_01737,nc71957995,train,train,manual,manual,True,PB.B046,train,True
stead_event_01738,nc71960855,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01739,nc71962080,test,train,manual,manual,True,PB.B046,train|test,True
stead_event_01740,nc71967375,train,train,manual,manual,True,PB.B046,train|test,True
stead_event_01741,nc71968695,test,train,manual,manual,True,PB.B046,train|test,True
stead_event_01742,nc71973570,train,val,manual,manual,True,PB.B046,train|val,True
stead_event_01743,nc71976060,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01744,nc71980360,train,test,manual,manual,True,PB.B046,train|val,True
stead_event_01745,nc71980370,train,test,manual,manual,True,PB.B046,train,True
stead_event_01746,nc71980445,train,train,manual,manual,True,PB.B046,train,True
stead_event_01747,nc71980540,train,train,manual,manual,True,PB.B046,train|test,True
stead_event_01748,nc71988991,train,val,manual,manual,True,PB.B046,train,True
stead_event_01749,nc71989086,train,val,manual,manual,True,PB.B046,train|test,True
stead_event_01750,nc71989571,train,train,manual,manual,True,PB.B046,train,True
stead_event_01751,nc71992936,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01752,nc71993641,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01753,nc71993646,val,val,manual,manual,True,PB.B046,train|val|test,True
stead_event_01754,nc71993701,train,train,manual,manual,True,PB.B046,train,True
stead_event_01755,nc71994086,train,train,manual,manual,True,PB.B046,train,True
stead_event_01756,nc71996146,test,val,manual,manual,True,PB.B046,train|test,True
stead_event_01757,nc72004760,train,train,manual,manual,True,PB.B046,train,True
stead_event_01758,nc72007890,train,train,manual,manual,True,PB.B046,train,True
stead_event_01759,nc72015000,test,val,manual,manual,True,PB.B046,train|test,True
stead_event_01760,nc72017985,train,train,manual,manual,True,PB.B046,train,True
stead_event_01761,nc72021855,train,train,manual,manual,True,PB.B046,train,True
stead_event_01762,nc72024865,train,val,manual,manual,True,PB.B046,train,True
stead_event_01763,nc72029540,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01764,nc72029540,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01765,nc72036165,train,train,manual,manual,True,PB.B046,train|test,True
stead_event_01766,nc72040786,train,test,manual,manual,True,PB.B046,train,True
stead_event_01767,nc72041011,train,val,manual,manual,True,PB.B046,train,True
stead_event_01768,nc72046966,test,train,manual,manual,True,PB.B046,train|test,True
stead_event_01769,nc72049236,val,train,manual,manual,True,PB.B046,val,True
stead_event_01770,nc72052066,train,train,manual,manual,True,PB.B046,train|test,True
stead_event_01771,nc72054076,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01772,nc72055081,train,train,manual,manual,True,PB.B046,train|test,True
stead_event_01773,nc72056176,train,val,manual,manual,True,PB.B046,train|test,True
stead_event_01774,nc72059836,train,train,manual,manual,True,PB.B046,train,True
stead_event_01775,nc72063466,train,test,manual,manual,True,PB.B046,train,True
stead_event_01776,nc72063471,test,train,manual,manual,True,PB.B046,train|test,True
stead_event_01777,nc72066376,train,test,manual,manual,True,PB.B046,train|val,True
stead_event_01778,nc72075946,train,train,manual,manual,True,PB.B046,train,True
stead_event_01779,nc72080926,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01780,nc72090371,train,train,manual,manual,True,PB.B046,train,True
stead_event_01781,nc72095851,val,train,manual,manual,True,PB.B046,train|val,True
stead_event_01782,nc72096591,val,train,manual,manual,True,PB.B046,train|val|test,True
stead_event_01783,nc72099381,val,train,manual,manual,True,PB.B046,train|val,True
stead_event_01784,nc72100381,train,val,manual,manual,True,PB.B046,train,True
stead_event_01785,nc72104256,train,test,manual,manual,True,PB.B046,train,True
stead_event_01786,nc72107726,train,train,manual,manual,True,PB.B046,train,True
stead_event_01787,nc72108751,train,val,manual,manual,True,PB.B046,train|test,True
stead_event_01788,nc72109096,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01789,nc72109551,val,train,manual,manual,True,PB.B046,val,True
stead_event_01790,nc72110711,train,val,manual,manual,True,PB.B046,train,True
stead_event_01791,nc72114295,test,train,manual,manual,True,PB.B046,train|val|test,True
stead_event_01792,nc72116145,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01793,nc72122005,train,train,manual,manual,True,PB.B046,train,True
stead_event_01794,nc72122010,val,train,manual,manual,True,PB.B046,train|val,True
stead_event_01795,nc72125816,train,train,manual,manual,True,PB.B046,train,True
stead_event_01796,nc72125851,train,val,manual,manual,True,PB.B046,train,True
stead_event_01797,nc72132331,val,val,manual,manual,True,PB.B046,train|val|test,True
stead_event_01798,nc72134626,val,test,manual,manual,True,PB.B046,train|val|test,True
stead_event_01799,nc72135571,val,test,manual,manual,True,PB.B046,val,True
stead_event_01800,nc72142395,test,val,manual,manual,True,PB.B046,train|test,True
stead_event_01801,nc72144950,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01802,nc72147535,train,val,manual,manual,True,PB.B046,train|test,True
stead_event_01803,nc72157001,train,train,manual,manual,True,PB.B046,train|val|test,True
stead_event_01804,nc72170726,train,train,manual,manual,True,PB.B046,train,True
stead_event_01805,nc72172021,train,train,manual,manual,True,PB.B046,train,True
stead_event_01806,nc72174681,test,val,manual,manual,True,PB.B046,test,False
stead_event_01807,nc72177611,train,test,manual,manual,True,PB.B046,train,True
stead_event_01808,nc72177626,test,train,manual,manual,True,PB.B046,train|test,True
stead_event_01809,nc72177996,train,train,manual,manual,True,PB.B046,train,True
stead_event_01810,nc72180476,train,val,manual,manual,True,PB.B046,train,True
stead_event_01811,nc72181116,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01812,nc72181141,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01813,nc72181796,train,train,manual,manual,True,PB.B046,train,True
stead_event_01814,nc72185141,test,train,manual,manual,True,PB.B046,train|test,True
stead_event_01815,nc72185936,val,train,manual,manual,True,PB.B046,train|val,True
stead_event_01816,nc72187661,val,train,manual,manual,True,PB.B046,val|test,True
stead_event_01817,nc72187681,train,train,manual,manual,True,PB.B046,train,True
stead_event_01818,nc72187796,test,train,manual,manual,True,PB.B046,train|val|test,True
stead_event_01819,nc72187796,train,train,manual,manual,True,PB.B046,train|val|test,True
stead_event_01820,nc72187831,test,train,manual,manual,True,PB.B046,train|test,True
stead_event_01821,nc72187851,val,train,manual,manual,True,PB.B046,train|val,True
stead_event_01822,nc72187866,test,train,manual,manual,True,PB.B046,train|val|test,True
stead_event_01823,nc72188301,train,train,manual,manual,True,PB.B046,train,True
stead_event_01824,nc72188586,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01825,nc72185210,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01826,nc72187995,train,train,manual,manual,True,PB.B046,train,True
stead_event_01827,nc72189095,train,train,manual,manual,True,PB.B046,train,True
stead_event_01828,nc72190295,train,train,manual,manual,True,PB.B046,train,True
stead_event_01829,nc72202190,train,train,manual,manual,True,PB.B046,train|val,True
stead_event_01830,nc72369331,train,val,manual,manual,True,PB.B046,train,True
stead_event_01831,nc72388026,val,test,manual,manual,True,PB.B046,val,True
stead_event_01832,nc72499496,val,train,manual,manual,True,PB.B046,train|val,True
stead_event_01833,nc72516481,train,test,manual,manual,True,PB.B046,train|val,True
stead_event_01834,nc72667156,train,train,manual,manual,True,PB.B046,train,True
stead_event_01835,nc71772655,test,train,manual,manual,True,PB.B047,test,False
stead_event_01836,nc71788691,train,train,manual,manual,True,PB.B047,train|test,True
stead_event_01837,nc71789946,test,train,manual,manual,True,PB.B047,train|test,True
stead_event_01838,nc71790466,val,test,manual,manual,True,PB.B047,train|val|test,True
stead_event_01839,nc71797161,train,val,manual,manual,True,PB.B047,train|test,True
stead_event_01840,nc71819331,test,val,manual,manual,True,PB.B047,train|test,True
stead_event_01841,nc71829596,train,test,manual,manual,True,PB.B047,train,True
stead_event_01842,nc71831291,train,train,manual,manual,True,PB.B047,train|val,True
stead_event_01843,nc71832046,train,train,manual,manual,True,PB.B047,train,True
stead_event_01844,nc71837896,test,train,manual,manual,True,PB.B047,test,False
stead_event_01845,nc71838070,train,train,manual,manual,True,PB.B047,train,True
stead_event_01846,nc71840145,test,val,manual,manual,True,PB.B047,train|val|test,True
stead_event_01847,nc71840145,train,val,manual,manual,True,PB.B047,train|val|test,True
stead_event_01848,nc71842255,test,train,manual,manual,True,PB.B047,val|test,True
stead_event_01849,nc71845790,train,train,manual,manual,True,PB.B047,train,True
stead_event_01850,nc71852850,train,train,manual,manual,True,PB.B047,train,True
stead_event_01851,nc71858955,train,train,manual,manual,True,PB.B047,train,True
stead_event_01852,nc71903411,train,train,manual,manual,True,PB.B047,train|val,True
stead_event_01853,nc71918476,train,train,manual,manual,True,PB.B047,train|test,True
stead_event_01854,nc71937430,train,val,manual,manual,True,PB.B047,train|val|test,True
stead_event_01855,nc71938215,train,val,manual,manual,True,PB.B047,train,True
stead_event_01856,nc71940295,val,val,manual,manual,True,PB.B047,train|val,True
stead_event_01857,nc71942075,train,train,manual,manual,True,PB.B047,train,True
stead_event_01858,nc71947735,test,train,manual,manual,True,PB.B047,train|test,True
stead_event_01859,nc71952505,train,train,manual,manual,True,PB.B047,train,True
stead_event_01860,nc71957995,train,train,manual,manual,True,PB.B047,train,True
stead_event_01861,nc71967375,train,train,manual,manual,True,PB.B047,train|test,True
stead_event_01862,nc71968695,train,train,manual,manual,True,PB.B047,train|test,True
stead_event_01863,nc71973570,val,val,manual,manual,True,PB.B047,train|val,True
stead_event_01864,nc71976060,val,train,manual,manual,True,PB.B047,train|val,True
stead_event_01865,nc71980360,val,test,manual,manual,True,PB.B047,train|val,True
stead_event_01866,nc71980370,train,test,manual,manual,True,PB.B047,train,True
stead_event_01867,nc71980370,train,test,manual,manual,True,PB.B047,train,True
stead_event_01868,nc71980445,train,train,manual,manual,True,PB.B047,train,True
stead_event_01869,nc71989086,test,val,manual,manual,True,PB.B047,train|test,True
stead_event_01870,nc71989571,train,train,manual,manual,True,PB.B047,train,True
stead_event_01871,nc71992936,val,train,manual,manual,True,PB.B047,train|val,True
stead_event_01872,nc71993641,val,train,manual,manual,True,PB.B047,train|val,True
stead_event_01873,nc71993646,test,val,manual,manual,True,PB.B047,train|val|test,True
stead_event_01874,nc71993701,train,train,manual,manual,True,PB.B047,train,True
stead_event_01875,nc71996146,train,val,manual,manual,True,PB.B047,train|test,True
stead_event_01876,nc72004760,train,train,manual,manual,True,PB.B047,train,True
stead_event_01877,nc72015000,train,val,manual,manual,True,PB.B047,train|test,True
stead_event_01878,nc72015675,train,train,manual,manual,True,PB.B047,train,True
stead_event_01879,nc72015675,train,train,manual,manual,True,PB.B047,train,True
stead_event_01880,nc72018865,train,train,manual,manual,True,PB.B047,train|val,True
stead_event_01881,nc72021855,train,train,manual,manual,True,PB.B047,train,True
stead_event_01882,nc72021945,val,val,manual,manual,True,PB.B047,train|val,True
stead_event_01883,nc72029540,train,train,manual,manual,True,PB.B047,train|val,True
stead_event_01884,nc72029540,val,train,manual,manual,True,PB.B047,train|val,True
stead_event_01885,nc72040786,train,test,manual,manual,True,PB.B047,train,True
stead_event_01886,nc72046966,train,train,manual,manual,True,PB.B047,train|test,True
stead_event_01887,nc72049236,val,train,manual,manual,True,PB.B047,val,True
stead_event_01888,nc72052066,test,train,manual,manual,True,PB.B047,train|test,True
stead_event_01889,nc72052071,test,val,manual,manual,True,PB.B047,train|test,True
stead_event_01890,nc72052081,val,test,manual,manual,True,PB.B047,train|val,True
stead_event_01891,nc72054076,val,train,manual,manual,True,PB.B047,train|val,True
stead_event_01892,nc72055081,train,train,manual,manual,True,PB.B047,train|test,True
stead_event_01893,nc72056176,train,val,manual,manual,True,PB.B047,train|test,True
stead_event_01894,nc72059836,train,train,manual,manual,True,PB.B047,train,True
stead_event_01895,nc72063466,train,test,manual,manual,True,PB.B047,train,True
stead_event_01896,nc72063471,train,train,manual,manual,True,PB.B047,train|test,True
stead_event_01897,nc72066376,val,test,manual,manual,True,PB.B047,train|val,True
stead_event_01898,nc72075946,train,train,manual,manual,True,PB.B047,train,True
stead_event_01899,nc72080926,train,train,manual,manual,True,PB.B047,train|val,True
stead_event_01900,nc72083511,test,train,manual,manual,True,PB.B047,train|test,True
stead_event_01901,nc72083516,train,train,manual,manual,True,PB.B047,train|test,True
stead_event_01902,nc72090371,train,train,manual,manual,True,PB.B047,train,True
stead_event_01903,nc72095851,train,train,manual,manual,True,PB.B047,train|val,True
stead_event_01904,nc72096591,test,train,manual,manual,True,PB.B047,train|val|test,True
stead_event_01905,nc72099381,train,train,manual,manual,True,PB.B047,train|val,True
stead_event_01906,nc72100381,train,val,manual,manual,True,PB.B047,train,True
stead_event_01907,nc72104256,train,test,manual,manual,True,PB.B047,train,True
stead_event_01908,nc72107726,train,train,manual,manual,True,PB.B047,train,True
stead_event_01909,nc72108751,train,val,manual,manual,True,PB.B047,train|test,True
stead_event_01910,nc72109096,val,train,manual,manual,True,PB.B047,train|val,True
stead_event_01911,nc72110711,train,val,manual,manual,True,PB.B047,train,True
stead_event_01912,nc72109965,train,train,manual,manual,True,PB.B047,train,True
stead_event_01913,nc72113545,train,train,manual,manual,True,PB.B047,train,True
stead_event_01914,nc72114295,train,train,manual,manual,True,PB.B047,train|val|test,True
stead_event_01915,nc72116145,val,train,manual,manual,True,PB.B047,train|val,True
stead_event_01916,nc72122005,train,train,manual,manual,True,PB.B047,train,True
stead_event_01917,nc72122010,train,train,manual,manual,True,PB.B047,train|val,True
stead_event_01918,nc72132331,train,val,manual,manual,True,PB.B047,train|val|test,True
stead_event_01919,nc72134626,test,test,manual,manual,True,PB.B047,train|val|test,True
stead_event_01920,nc72135571,val,test,manual,manual,True,PB.B047,val,True
stead_event_01921,nc72140381,train,train,manual,manual,True,PB.B047,train,True
stead_event_01922,nc72142395,train,val,manual,manual,True,PB.B047,train|test,True
stead_event_01923,nc72147535,train,val,manual,manual,True,PB.B047,train|test,True
stead_event_01924,nc72157001,val,train,manual,manual,True,PB.B047,train|val|test,True
stead_event_01925,nc72172021,train,train,manual,manual,True,PB.B047,train,True
stead_event_01926,nc72177611,train,test,manual,manual,True,PB.B047,train,True
stead_event_01927,nc72177626,train,train,manual,manual,True,PB.B047,train|test,True
stead_event_01928,nc72180476,train,val,manual,manual,True,PB.B047,train,True
stead_event_01929,nc72181116,train,train,manual,manual,True,PB.B047,train|val,True
stead_event_01930,nc72181141,val,train,manual,manual,True,PB.B047,train|val,True
stead_event_01931,nc72184436,train,test,manual,manual,True,PB.B047,train,True
stead_event_01932,nc72185141,train,train,manual,manual,True,PB.B047,train|test,True
stead_event_01933,nc72185936,train,train,manual,manual,True,PB.B047,train|val,True
stead_event_01934,nc72187661,test,train,manual,manual,True,PB.B047,val|test,True
stead_event_01935,nc72187681,train,train,manual,manual,True,PB.B047,train,True
stead_event_01936,nc72187796,val,train,manual,manual,True,PB.B047,train|val|test,True
stead_event_01937,nc72187831,train,train,manual,manual,True,PB.B047,train|test,True
stead_event_01938,nc72187851,train,train,manual,manual,True,PB.B047,train|val,True
stead_event_01939,nc72187866,train,train,manual,manual,True,PB.B047,train|val|test,True
stead_event_01940,nc72188301,train,train,manual,manual,True,PB.B047,train,True
stead_event_01941,nc72188586,train,train,manual,manual,True,PB.B047,train|val,True
stead_event_01942,nc72188626,val,train,manual,manual,True,PB.B047,val,True
stead_event_01943,nc72185210,train,train,manual,manual,True,PB.B047,train|val,True
stead_event_01944,nc72190295,train,train,manual,manual,True,PB.B047,train,True
stead_event_01945,nc72202190,val,train,manual,manual,True,PB.B047,train|val,True
stead_event_01946,nc72369331,train,val,manual,manual,True,PB.B047,train,True
stead_event_01947,nc72393471,test,train,manual,manual,True,PB.B047,test,False
stead_event_01948,nc72499496,val,train,manual,manual,True,PB.B047,train|val,True
stead_event_01949,nc72667156,train,train,manual,manual,True,PB.B047,train,True
stead_event_01950,nc71790466,test,test,manual,manual,True,PB.B049,train|val|test,True
stead_event_01951,nc71822636,train,train,manual,manual,True,PB.B049,train|test,True
stead_event_01952,nc71842080,train,train,manual,manual,True,PB.B049,train,True
stead_event_01953,nc71842255,val,train,manual,manual,True,PB.B049,val|test,True
stead_event_01954,nc71842260,val,val,manual,manual,True,PB.B049,train|val|test,True
stead_event_01955,nc71907486,train,val,manual,manual,True,PB.B049,train,True
stead_event_01956,nc71917146,train,train,manual,manual,True,PB.B049,train|test,True
stead_event_01957,nc71919066,train,val,manual,manual,True,PB.B049,train,True
stead_event_01958,nc71937430,test,val,manual,manual,True,PB.B049,train|val|test,True
stead_event_01959,nc71940295,train,val,manual,manual,True,PB.B049,train|val,True
stead_event_01960,nc71973570,train,val,manual,manual,True,PB.B049,train|val,True
stead_event_01961,nc71980360,train,test,manual,manual,True,PB.B049,train|val,True
stead_event_01962,nc72018865,train,train,manual,manual,True,PB.B049,train|val,True
stead_event_01963,nc72040786,train,test,manual,manual,True,PB.B049,train,True
stead_event_01964,nc72052066,test,train,manual,manual,True,PB.B049,train|test,True
stead_event_01965,nc72052071,train,val,manual,manual,True,PB.B049,train|test,True
stead_event_01966,nc72052081,train,test,manual,manual,True,PB.B049,train|val,True
stead_event_01967,nc72054076,train,train,manual,manual,True,PB.B049,train|val,True
stead_event_01968,nc72055081,test,train,manual,manual,True,PB.B049,train|test,True
stead_event_01969,nc72066376,train,test,manual,manual,True,PB.B049,train|val,True
stead_event_01970,nc72076146,train,train,manual,manual,True,PB.B049,train,True
stead_event_01971,nc72080926,val,train,manual,manual,True,PB.B049,train|val,True
stead_event_01972,nc72108751,test,val,manual,manual,True,PB.B049,train|test,True
stead_event_01973,nc72144950,val,train,manual,manual,True,PB.B049,train|val,True
stead_event_01974,nc72147535,test,val,manual,manual,True,PB.B049,train|test,True
stead_event_01975,nc72172021,train,train,manual,manual,True,PB.B049,train,True
stead_event_01976,nc72182001,val,val,manual,manual,True,PB.B049,val,True
stead_event_01977,nc72185936,train,train,manual,manual,True,PB.B049,train|val,True
stead_event_01978,nc72189495,val,train,manual,manual,True,PB.B049,val,True
stead_event_01979,nc72516481,val,test,manual,manual,True,PB.B049,train|val,True
stead_event_01980,8505844,val,train,manual,manual,True,TA.B04A,val,True
stead_event_01981,10395575,train,test,manual,manual,True,TA.B04A,train,True
stead_event_01982,nc71654676,train,train,manual,manual,True,PB.B054,train,True
stead_event_01983,nc71811121,train,train,manual,manual,True,PB.B054,train,True
stead_event_01984,nc72067531,test,train,manual,manual,True,PB.B054,test,False
stead_event_01985,nc71603185,test,train,manual,manual,True,PB.B058,test,False
stead_event_01986,nc71777145,train,test,manual,manual,True,PB.B058,train,True
stead_event_01987,nc71805301,train,train,manual,manual,True,PB.B058,train,True
stead_event_01988,nc71805701,train,train,manual,manual,True,PB.B058,train,True
stead_event_01989,nc71811071,val,train,manual,manual,True,PB.B058,train|val,True
stead_event_01990,nc71812536,val,val,manual,manual,True,PB.B058,val,True
stead_event_01991,nc71832301,train,train,manual,manual,True,PB.B058,train,True
stead_event_01992,nc71856200,train,val,manual,manual,True,PB.B058,train,True
stead_event_01993,nc71874555,val,train,manual,manual,True,PB.B058,train|val,True
stead_event_01994,nc71888511,val,val,manual,manual,True,PB.B058,val|test,True
stead_event_01995,nc71892581,train,test,manual,manual,True,PB.B058,train|test,True
stead_event_01996,nc71916671,train,train,manual,manual,True,PB.B058,train,True
stead_event_01997,nc71924146,train,test,manual,manual,True,PB.B058,train,True
stead_event_01998,nc71924401,train,train,manual,manual,True,PB.B058,train,True
stead_event_01999,nc71933366,train,train,manual,manual,True,PB.B058,train,True
stead_event_02000,nc71935291,train,train,manual,manual,True,PB.B058,train,True
stead_event_02001,nc71968790,test,train,manual,manual,True,PB.B058,train|test,True
stead_event_02002,nc71970585,train,val,manual,manual,True,PB.B058,train,True
stead_event_02003,nc72002511,val,train,manual,manual,True,PB.B058,train|val,True
stead_event_02004,nc72002806,train,test,manual,manual,True,PB.B058,train,True
stead_event_02005,nc72016725,train,train,manual,manual,True,PB.B058,train,True
stead_event_02006,nc72046881,train,train,manual,manual,True,PB.B058,train,True
stead_event_02007,nc72089726,train,train,manual,manual,True,PB.B058,train,True
stead_event_02008,nc72090601,val,train,manual,manual,True,PB.B058,train|val,True
stead_event_02009,nc72099826,test,train,manual,manual,True,PB.B058,train|val|test,True
stead_event_02010,nc72105586,train,train,manual,manual,True,PB.B058,train,True
stead_event_02011,nc72113065,train,train,manual,manual,True,PB.B058,train,True
stead_event_02012,nc72121000,val,test,manual,manual,True,PB.B058,train|val,True
stead_event_02013,nc72121355,train,test,manual,manual,True,PB.B058,train,True
stead_event_02014,nc72121360,train,test,manual,manual,True,PB.B058,train,True
stead_event_02015,nc72143896,val,train,manual,manual,True,PB.B058,val|test,True
stead_event_02016,nc72144000,train,train,manual,manual,True,PB.B058,train,True
stead_event_02017,nc72173701,train,train,manual,manual,True,PB.B058,train,True
stead_event_02018,nc72247896,train,test,manual,manual,True,PB.B058,train,True
stead_event_02019,nc72570351,val,train,manual,manual,True,PB.B058,val,True
stead_event_02020,12773944,train,test,manual,manual,True,TA.B05A,train,True
stead_event_02021,nc71531400,train,test,manual,manual,True,PB.B065,train,True
stead_event_02022,nc71585170,val,train,manual,manual,True,PB.B065,val,True
stead_event_02023,nc71652571,train,train,manual,manual,True,PB.B065,train,True
stead_event_02024,nc71676146,val,val,manual,manual,True,PB.B065,train|val,True
stead_event_02025,nc71777145,train,test,manual,manual,True,PB.B065,train,True
stead_event_02026,nc71795781,test,test,manual,manual,True,PB.B065,val|test,True
stead_event_02027,nc71804565,train,train,manual,manual,True,PB.B065,train,True
stead_event_02028,nc71813076,train,train,manual,manual,True,PB.B065,train|val,True
stead_event_02029,nc71832301,train,train,manual,manual,True,PB.B065,train,True
stead_event_02030,nc71856200,train,val,manual,manual,True,PB.B065,train,True
stead_event_02031,nc71859610,test,train,manual,manual,True,PB.B065,test,False
stead_event_02032,nc71860050,test,train,manual,manual,True,PB.B065,train|test,True
stead_event_02033,nc71871740,train,train,manual,manual,True,PB.B065,train|val,True
stead_event_02034,nc71872340,train,train,manual,manual,True,PB.B065,train,True
stead_event_02035,nc71874555,val,train,manual,manual,True,PB.B065,train|val,True
stead_event_02036,nc71888511,test,val,manual,manual,True,PB.B065,val|test,True
stead_event_02037,nc71889591,train,train,manual,manual,True,PB.B065,train,True
stead_event_02038,nc71892581,train,test,manual,manual,True,PB.B065,train|test,True
stead_event_02039,nc71908916,train,train,manual,manual,True,PB.B065,train,True
stead_event_02040,nc71913836,train,train,manual,manual,True,PB.B065,train,True
stead_event_02041,nc71914151,train,train,manual,manual,True,PB.B065,train,True
stead_event_02042,nc71922126,train,train,manual,manual,True,PB.B065,train,True
stead_event_02043,nc71924146,train,test,manual,manual,True,PB.B065,train,True
stead_event_02044,nc71926601,val,train,manual,manual,True,PB.B065,val,True
stead_event_02045,nc71929426,train,train,manual,manual,True,PB.B065,train,True
stead_event_02046,nc71951230,train,test,manual,manual,True,PB.B065,train,True
stead_event_02047,nc71960760,train,train,manual,manual,True,PB.B065,train,True
stead_event_02048,nc71968790,train,train,manual,manual,True,PB.B065,train|test,True
stead_event_02049,nc71970585,train,val,manual,manual,True,PB.B065,train,True
stead_event_02050,nc71972105,train,train,manual,manual,True,PB.B065,train,True
stead_event_02051,nc71980625,train,train,manual,manual,True,PB.B065,train,True
stead_event_02052,nc71984641,train,train,manual,manual,True,PB.B065,train|test,True
stead_event_02053,nc72002511,train,train,manual,manual,True,PB.B065,train|val,True
stead_event_02054,nc72002806,train,test,manual,manual,True,PB.B065,train,True
stead_event_02055,nc72005340,val,train,manual,manual,True,PB.B065,val,True
